x,y,z,entanglement
250,40,70,0.0795043
250,40,80,0.140084
250,40,90,0.141847
250,40,100,0.144583
250,40,110,0.142941
250,40,120,0.225067
250,40,130,0.569364
250,40,140,0.560777
250,40,150,0.55719
250,40,160,0.524518
250,40,170,0.541908
250,40,180,0.544155
250,40,190,0.465069
250,40,200,0.00176505
250,40,210,0
250,40,220,0
250,40,230,0
250,40,240,0
250,40,250,nan
250,50,0,1.25598e-05
250,50,10,0.00124655
250,50,20,0.00127782
250,50,30,0.00129593
250,50,40,0.0145513
250,50,50,0.0178943
250,50,60,0.0137783
250,50,70,0.11171
250,50,80,0.244915
250,50,90,0.283253
250,50,100,0.290019
250,50,110,0.233122
250,50,120,0.313327
250,50,130,0.662922
250,50,140,0.608001
250,50,150,0.583533
250,50,160,0.563971
250,50,170,0.582418
250,50,180,0.581823
250,50,190,0.531864
250,50,200,0.0673576
250,50,210,0
250,50,220,0
250,50,230,0
250,50,240,0
250,50,250,nan
250,60,0,9.85229e-07
250,60,10,5.30198e-05
250,60,20,0.00145028
250,60,30,0.00418857
250,60,40,0.0196087
250,60,50,0.0298361
250,60,60,0.0282157
250,60,70,0.190291
250,60,80,0.336963
250,60,90,0.370663
250,60,100,0.380887
250,60,110,0.350082
250,60,120,0.614518
250,60,130,0.662392
250,60,140,0.691682
250,60,150,0.608134
250,60,160,0.597766
250,60,170,0.592325
250,60,180,0.600002
250,60,190,0.564762
250,60,200,0.345456
250,60,210,0
250,60,220,0
250,60,230,0
250,60,240,0
250,60,250,nan
250,70,0,0
250,70,10,0.000169472
250,70,20,0.0017709
250,70,30,0.00192281
250,70,40,0.0237148
250,70,50,0.0307606
250,70,60,0.188555
250,70,70,0.251341
250,70,80,0.395087
250,70,90,0.530412
250,70,100,0.514538
250,70,110,0.661019
250,70,120,0.528691
250,70,130,0.736836
250,70,140,0.686965
250,70,150,0.6111
250,70,160,0.625077
250,70,170,0.643894
250,70,180,0.617735
250,70,190,0.582015
250,70,200,0.106791
250,70,210,0
250,70,220,0
250,70,230,0
250,70,240,0
250,70,250,nan
250,80,0,0
250,80,10,0.000396478
250,80,20,0.000543197
250,80,30,0.00614129
250,80,40,0.0331087
250,80,50,0.126583
250,80,60,0.254177
250,80,70,0.321311
250,80,80,0.539674
250,80,90,0.542082
250,80,100,0.529489
250,80,110,0.642402
250,80,120,0.51517
250,80,130,0.55115
250,80,140,0.608061
250,80,150,0.602257
250,80,160,0.615605
250,80,170,0.664331
250,80,180,0.661886
250,80,190,0.392238
250,80,200,0.0943939
250,80,210,0
250,80,220,0
250,80,230,0
250,80,240,0
250,80,250,nan
250,90,0,3.13448e-05
250,90,10,0.00053729
250,90,20,0.00614009
250,90,30,0.0101307
250,90,40,0.030581
250,90,50,0.167559
250,90,60,0.321052
250,90,70,0.35348
250,90,80,0.542906
250,90,90,0.587856
250,90,100,0.470355
250,90,110,0.506617
250,90,120,0.416243
250,90,130,0.344623
250,90,140,0.409493
250,90,150,0.661509
250,90,160,0.734685
250,90,170,0.824671
250,90,180,0.62149
250,90,190,0.321053
250,90,200,0.164092
250,90,210,0
250,90,220,0
250,90,230,0
250,90,240,0
250,90,250,nan
250,100,0,0
250,100,10,0.000765458
250,100,20,0.0111813
250,100,30,0.0166859
250,100,40,0.0208069
250,100,50,0.181582
250,100,60,0.340671
250,100,70,0.323287
250,100,80,0.574517
250,100,90,0.582688
250,100,100,0.470372
250,100,110,0.324511
250,100,120,0.351352
250,100,130,0.287539
250,100,140,0.30622
250,100,150,0.427374
250,100,160,0.495106
250,100,170,0.536568
250,100,180,0.551348
250,100,190,0.487589
250,100,200,0.254129
250,100,210,0.123603
250,100,220,0
250,100,230,0
250,100,240,0
250,100,250,nan
250,110,0,nan
250,110,10,0.000451315
250,110,20,0.0119665
250,110,30,0.0175241
250,110,40,0.0567548
250,110,50,0.135093
250,110,60,0.228866
250,110,70,0.285619
250,110,80,0.451086
250,110,90,0.498653
250,110,100,0.319454
250,110,110,0.293269
250,110,120,0.254613
250,110,130,0.285375
250,110,140,0.298867
250,110,150,0.437675
250,110,160,0.51154
250,110,170,0.604577
250,110,180,0.722458
250,110,190,0.614791
250,110,200,0.391186
250,110,210,0.279727
250,110,220,0.0445457
250,110,230,0
250,110,240,0
250,110,250,nan
250,120,0,nan
250,120,10,0
250,120,20,0.00412731
250,120,30,0.0146683
250,120,40,0.0457496
250,120,50,0.119531
250,120,60,0.17086
250,120,70,0.181818
250,120,80,0.419328
250,120,90,0.581916
250,120,100,0.491141
250,120,110,0.395539
250,120,120,0.322952
250,120,130,0.369212
250,120,140,0.418816
250,120,150,0.490828
250,120,160,0.523209
250,120,170,0.697057
250,120,180,0.793198
250,120,190,0.77816
250,120,200,0.47483
250,120,210,0.354392
250,120,220,0.196748
250,120,230,0.00521341
250,120,240,0
250,120,250,nan
250,130,0,nan
250,130,10,0
250,130,20,0
250,130,30,0.00445084
250,130,40,0.0227732
250,130,50,0.105549
250,130,60,0.130788
250,130,70,0.294713
250,130,80,0.514943
250,130,90,0.661023
250,130,100,0.46359
250,130,110,0.586201
250,130,120,0.491988
250,130,130,0.401358
250,130,140,0.517932
250,130,150,0.566811
250,130,160,0.759435
250,130,170,0.840252
250,130,180,0.889
250,130,190,1.09942
250,130,200,0.782972
250,130,210,0.744411
250,130,220,0.25855
250,130,230,0.0138959
250,130,240,0.00137687
250,130,250,nan
250,140,0,nan
250,140,10,0
250,140,20,1.87785e-05
250,140,30,2.18045e-05
250,140,40,2.18045e-05
250,140,50,0.0634013
250,140,60,0.196557
250,140,70,0.28183
250,140,80,0.570247
250,140,90,0.662137
250,140,100,0.451358
250,140,110,0.61008
250,140,120,0.488416
250,140,130,0.440239
250,140,140,0.527734
250,140,150,0.627326
250,140,160,0.843829
250,140,170,1.21233
250,140,180,1.27711
250,140,190,1.18094
250,140,200,0.887209
250,140,210,0.825975
250,140,220,0.549857
250,140,230,0.105152
250,140,240,0.0114419
250,140,250,nan
250,150,0,nan
250,150,10,1.00422e-05
250,150,20,1.74379e-05
250,150,30,1.99505e-05
250,150,40,2.11263e-05
250,150,50,0.040983
250,150,60,0.172768
250,150,70,0.428917
250,150,80,0.641285
250,150,90,0.706713
250,150,100,0.691519
250,150,110,0.594334
250,150,120,0.406023
250,150,130,0.380884
250,150,140,0.419564
250,150,150,0.602668
250,150,160,1.14267
250,150,170,1.34257
250,150,180,1.28603
250,150,190,1.12281
250,150,200,0.842403
250,150,210,0.757114
250,150,220,0.462759
250,150,230,0.393799
250,150,240,0.0678175
250,150,250,nan
250,160,0,nan
250,160,10,4.82416e-06
250,160,20,1.32433e-05
250,160,30,1.64942e-05
250,160,40,0.00751366
250,160,50,0.0398471
250,160,60,0.254634
250,160,70,0.36413
250,160,80,0.451697
250,160,90,0.71199
250,160,100,0.642709
250,160,110,0.651343
250,160,120,0.484999
250,160,130,0.394477
250,160,140,0.331845
250,160,150,0.601701
250,160,160,1.15418
250,160,170,1.21324
250,160,180,1.18132
250,160,190,0.953201
250,160,200,0.77899
250,160,210,0.626169
250,160,220,0.489948
250,160,230,0.459078
250,160,240,0.35251
250,160,250,nan
250,170,0,nan
250,170,10,1.82735e-06
250,170,20,0.000712995
250,170,30,0.00436655
250,170,40,0.0307621
250,170,50,0.118547
250,170,60,0.280717
250,170,70,0.345727
250,170,80,0.485629
250,170,90,0.627995
250,170,100,0.702859
250,170,110,0.808441
250,170,120,0.766587
250,170,130,0.497906
250,170,140,0.282459
250,170,150,0.368188
250,170,160,1.07906
250,170,170,1.10208
250,170,180,1.0764
250,170,190,0.852777
250,170,200,0.611356
250,170,210,0.509271
250,170,220,0.503171
250,170,230,0.485238
250,170,240,0.430321
250,170,250,0
250,180,0,nan
250,180,10,0
250,180,20,0.00160953
250,180,30,0.0314876
250,180,40,0.0584535
250,180,50,0.261788
250,180,60,0.416446
250,180,70,0.434842
250,180,80,0.540243
250,180,90,0.688907
250,180,100,0.786297
250,180,110,0.870271
250,180,120,0.913959
250,180,130,0.793073
250,180,140,0.411357
250,180,150,0.383397
250,180,160,1.02491
250,180,170,1.04706
250,180,180,0.940508
250,180,190,0.690929
250,180,200,0.511598
250,180,210,0.507982
250,180,220,0.503946
250,180,230,0.484056
250,180,240,0.36117
250,180,250,0
250,190,0,0
250,190,10,0
250,190,20,0.00359629
250,190,30,0.0574095
250,190,40,0.0767983
250,190,50,0.374698
250,190,60,0.513004
250,190,70,0.657249
250,190,80,0.684629
250,190,90,0.743008
250,190,100,0.944067
250,190,110,0.865652
250,190,120,0.990104
250,190,130,0.834385
250,190,140,0.493711
250,190,150,0.46051
250,190,160,1.01092
250,190,170,1.0466
250,190,180,0.953689
250,190,190,0.723911
250,190,200,0.504658
250,190,210,0.504658
250,190,220,0.481854
250,190,230,0.473356
250,190,240,0.078063
250,190,250,nan
250,200,0,0
250,200,10,0.00110384
250,200,20,0.00406477
250,200,30,0.0860551
250,200,40,0.118935
250,200,50,0.420476
250,200,60,0.563077
250,200,70,0.789124
250,200,80,0.868673
250,200,90,0.920362
250,200,100,0.975226
250,200,110,0.869386
250,200,120,0.934032
250,200,130,0.761389
250,200,140,0.497926
250,200,150,0.491997
250,200,160,0.630786
250,200,170,1.0395
250,200,180,0.997009
250,200,190,0.659367
250,200,200,0.483628
250,200,210,0.483628
250,200,220,0.411128
250,200,230,0.116523
250,200,240,0.00254166
250,200,250,nan
250,210,0,0
250,210,10,0.00313554
250,210,20,0.00530882
250,210,30,0.131246
250,210,40,0.171805
250,210,50,0.58879
250,210,60,0.834699
250,210,70,0.94591
250,210,80,1.17062
250,210,90,1.16603
250,210,100,1.05892
250,210,110,1.03219
250,210,120,0.811988
250,210,130,0.777529
250,210,140,0.513452
250,210,150,0.522994
250,210,160,0.535035
250,210,170,0.63332
250,210,180,0.791195
250,210,190,0.466062
250,210,200,0.406124
250,210,210,0.406124
250,210,220,0.110462
250,210,230,0.0112203
250,210,240,0.00151874
250,210,250,nan
250,220,0,0.000145302
250,220,10,0.00530882
250,220,20,0.00602268
250,220,30,0.123736
250,220,40,0.191763
250,220,50,0.622187
250,220,60,1.02935
250,220,70,1.33388
250,220,80,1.34165
250,220,90,1.32964
250,220,100,1.15519
250,220,110,1.04636
250,220,120,0.84365
250,220,130,0.830428
250,220,140,0.537254
250,220,150,0.492688
250,220,160,0.464609
250,220,170,0.462973
250,220,180,0.199913
250,220,190,0.108775
250,220,200,0.0732212
250,220,210,0.0377327
250,220,220,0.0126752
250,220,230,0.00655574
250,220,240,0
250,220,250,nan
250,230,0,0
250,230,10,0.00369779
250,230,20,0.00602268
250,230,30,0.112227
250,230,40,0.181859
250,230,50,0.706859
250,230,60,1.28134
250,230,70,1.52996
250,230,80,1.44957
250,230,90,1.38634
250,230,100,1.20876
250,230,110,0.98324
250,230,120,0.694692
250,230,130,0.761071
250,230,140,0.578157
250,230,150,0.389077
250,230,160,0.393316
250,230,170,0.271925
250,230,180,0.0289231
250,230,190,0.0266439
250,230,200,0.0115136
250,230,210,0.00963911
250,230,220,0.0078796
250,230,230,0.00344608
250,230,240,nan
250,230,250,nan
250,240,0,0
250,240,10,0.000586359
250,240,20,0.00602268
250,240,30,0.088987
250,240,40,0.199162
250,240,50,0.830447
250,240,60,1.31083
250,240,70,1.48455
250,240,80,1.4137
250,240,90,1.29692
250,240,100,1.06526
250,240,110,0.989821
250,240,120,0.60722
250,240,130,0.590346
250,240,140,0.495347
250,240,150,0.146232
250,240,160,0.0102894
250,240,170,0.0111797
250,240,180,0.0201577
250,240,190,0.0197466
250,240,200,0.00582975
250,240,210,0.00471081
250,240,220,0.00375841
250,240,230,0.0011478
250,240,240,nan
250,240,250,nan
250,250,0,0
250,250,10,0.000270795
250,250,20,0.00458373
250,250,30,0.0738887
250,250,40,0.256914
250,250,50,0.937443
250,250,60,1.26435
250,250,70,1.34126
250,250,80,1.28125
250,250,90,1.19411
250,250,100,0.977467
250,250,110,0.870075
250,250,120,0.565209
250,250,130,0.573045
250,250,140,0.44122
250,250,150,0.00774919
250,250,160,0.0105479
250,250,170,0.0115298
250,250,180,0.0103179
250,250,190,0.0124596
250,250,200,0.00304067
250,250,210,0.00247385
250,250,220,0.00125365
250,250,230,0
250,250,240,nan
250,250,250,nan
250,260,0,3.55601e-06
250,260,10,0.000369793
250,260,20,0.00134592
250,260,30,0.132998
250,260,40,0.262782
250,260,50,1.00191
250,260,60,1.28703
250,260,70,1.33405
250,260,80,1.21538
250,260,90,1.06829
250,260,100,0.896379
250,260,110,0.791059
250,260,120,0.530452
250,260,130,0.502259
250,260,140,0.371941
250,260,150,0.00801824
250,260,160,0.0109418
250,260,170,0.0119935
250,260,180,0.0107208
250,260,190,0.00742283
250,260,200,0
250,260,210,0
250,260,220,0
250,260,230,0
250,260,240,nan
250,260,250,nan
250,270,0,8.71236e-06
250,270,10,0.000150641
250,270,20,0.0123342
250,270,30,0.174293
250,270,40,0.268806
250,270,50,0.489174
250,270,60,1.15349
250,270,70,1.25077
250,270,80,1.16489
250,270,90,1.07383
250,270,100,0.833013
250,270,110,0.75263
250,270,120,0.51099
250,270,130,0.470406
250,270,140,0.0994661
250,270,150,0.00842913
250,270,160,0.0115033
250,270,170,0.0126175
250,270,180,0.0112627
250,270,190,0.00779737
250,270,200,0
250,270,210,0
250,270,220,0
250,270,230,0
250,270,240,nan
250,270,250,nan
250,280,0,8.71236e-06
250,280,10,0.00160638
250,280,20,0.024909
250,280,30,0.276696
250,280,40,0.35649
250,280,50,0.398246
250,280,60,0.935771
250,280,70,1.10784
250,280,80,1.11057
250,280,90,1.05248
250,280,100,0.827315
250,280,110,0.658694
250,280,120,0.49163
250,280,130,0.390352
250,280,140,0.0347418
250,280,150,0.0106664
250,280,160,0.0122347
250,280,170,0.0133915
250,280,180,0.0119452
250,280,190,0.00622818
250,280,200,0
250,280,210,0
250,280,220,0
250,280,230,0
250,280,240,nan
250,280,250,nan
250,290,0,8.71236e-06
250,290,10,0.0114679
250,290,20,0.0500374
250,290,30,0.322447
250,290,40,0.37154
250,290,50,0.402168
250,290,60,0.525412
250,290,70,0.760332
250,290,80,1.01957
250,290,90,0.920202
250,290,100,0.706658
250,290,110,0.530832
250,290,120,0.224353
250,290,130,0.0857909
250,290,140,0.0394722
250,290,150,0.0237399
250,290,160,0.0131151
250,290,170,0.0137591
250,290,180,0.0127371
250,290,190,0.00665155
250,290,200,0
250,290,210,0
250,290,220,0
250,290,230,0
250,290,240,nan
250,290,250,nan
250,300,0,6.88708e-05
250,300,10,0.0227564
250,300,20,0.0584349
250,300,30,0.321396
250,300,40,0.390359
250,300,50,0.386564
250,300,60,0.405932
250,300,70,0.546184
250,300,80,0.600514
250,300,90,0.657958
250,300,100,0.388609
250,300,110,0.224064
250,300,120,0.116239
250,300,130,0.0728347
250,300,140,0.029599
250,300,150,0.0353564
250,300,160,0.0117563
250,300,170,0.0147084
250,300,180,0.0114453
250,300,190,0.00709737
250,300,200,0
250,300,210,0
250,300,220,0
250,300,230,0
250,300,240,nan
250,300,250,nan
250,310,0,0
250,310,10,0.0290612
250,310,20,0.0519412
250,310,30,0.277843
250,310,40,0.358471
250,310,50,0.402353
250,310,60,0.369019
250,310,70,0.459272
250,310,80,0.589617
250,310,90,0.477282
250,310,100,0.207149
250,310,110,0.146329
250,310,120,0.0859998
250,310,130,0.0853934
250,310,140,0.0397567
250,310,150,0.054464
250,310,160,0.0230751
250,310,170,0.015615
250,310,180,0.0118203
250,310,190,0.00752284
250,310,200,0
250,310,210,0
250,310,220,0
250,310,230,0
250,310,240,nan
250,310,250,nan
250,320,0,0.00699052
250,320,10,0.0345672
250,320,20,0.0427479
250,320,30,0.250826
250,320,40,0.348628
250,320,50,0.36747
250,320,60,0.342401
250,320,70,0.39971
250,320,80,0.446039
250,320,90,0.338548
250,320,100,0.178657
250,320,110,0.124561
250,320,120,0.0696105
250,320,130,0.0557276
250,320,140,0.0481488
250,320,150,0.0623337
250,320,160,0.0274681
250,320,170,0.0163828
250,320,180,0.0123875
250,320,190,0.00771501
250,320,200,0
250,320,210,0
250,320,220,0
250,320,230,nan
250,320,240,nan
250,320,250,nan
250,330,0,0.0154113
250,330,10,0.0292817
250,330,20,0.0585363
250,330,30,0.212715
250,330,40,0.30573
250,330,50,0.345855
250,330,60,0.360201
250,330,70,0.392539
250,330,80,0.340992
250,330,90,0.279113
250,330,100,0.167415
250,330,110,0.108429
250,330,120,0.0425134
250,330,130,0.047176
250,330,140,0.0544591
250,330,150,0.0729995
250,330,160,0.0226351
250,330,170,0.0169183
250,330,180,0.0127663
250,330,190,0.00269544
250,330,200,0
250,330,210,0
250,330,220,0
250,330,230,nan
250,330,240,nan
250,330,250,nan
250,340,0,0.0151593
250,340,10,0.0320888
250,340,20,0.0589173
250,340,30,0.168693
250,340,40,0.292262
250,340,50,0.282021
250,340,60,0.334557
250,340,70,0.363023
250,340,80,0.290819
250,340,90,0.19492
250,340,100,0.163136
250,340,110,0.079825
250,340,120,0.0325224
250,340,130,0.0435949
250,340,140,0.0525847
250,340,150,0.062469
250,340,160,0.0150644
250,340,170,0.0171417
250,340,180,0.012903
250,340,190,0.00271656
250,340,200,0
250,340,210,0
250,340,220,0
250,340,230,nan
250,340,240,nan
250,340,250,nan
250,350,0,0.0121563
250,350,10,0.0262248
250,350,20,0.0591362
250,350,30,0.158541
250,350,40,0.228774
250,350,50,0.278375
250,350,60,0.286992
250,350,70,0.331416
250,350,80,0.229334
250,350,90,0.162533
250,350,100,0.145766
250,350,110,0.0841033
250,350,120,0.0319915
250,350,130,0.0377807
250,350,140,0.0433031
250,350,150,0.0505541
250,350,160,0.0150543
250,350,170,0.0137277
250,350,180,0.0127585
250,350,190,0
250,350,200,0
250,350,210,0
250,350,220,0
250,350,230,nan
250,350,240,nan
250,350,250,nan
250,360,0,0.0125433
250,360,10,0.0185546
250,360,20,0.0610623
250,360,30,0.155053
250,360,40,0.234516
250,360,50,0.245314
250,360,60,0.301124
250,360,70,0.343902
250,360,80,0.260038
250,360,90,0.222074
250,360,100,0.173614
250,360,110,0.0921793
250,360,120,0.0357828
250,360,130,0.0424864
250,360,140,0.0327348
250,360,150,0.043617
250,360,160,0.0169123
250,360,170,0.0239099
250,360,180,0.0202855
250,360,190,0.00484928
250,360,200,0.0024699
250,360,210,0
250,360,220,0
250,360,230,nan
250,360,240,nan
250,360,250,nan
250,370,0,0.0104631
250,370,10,0.0170516
250,370,20,0.0628022
250,370,30,0.134012
250,370,40,0.227935
250,370,50,0.320795
250,370,60,0.377362
250,370,70,0.411598
250,370,80,0.300908
250,370,90,0.279388
250,370,100,0.229962
250,370,110,0.149094
250,370,120,0.0426731
250,370,130,0.0503535
250,370,140,0.0476342
250,370,150,0.0283858
250,370,160,0.056746
250,370,170,0.0608014
250,370,180,0.0272923
250,370,190,0.00876712
250,370,200,0.00641866
250,370,210,0.00295698
250,370,220,nan
250,370,230,nan
250,370,240,nan
250,370,250,nan
250,380,0,0.00598456
250,380,10,0.0136779
250,380,20,0.0594883
250,380,30,0.123928
250,380,40,0.261798
250,380,50,0.417605
250,380,60,0.578536
250,380,70,0.553456
250,380,80,0.445978
250,380,90,0.373209
250,380,100,0.303619
250,380,110,0.192361
250,380,120,0.115925
250,380,130,0.0875716
250,380,140,0.0719865
250,380,150,0.0953485
250,380,160,0.133076
250,380,170,0.105648
250,380,180,0.052272
250,380,190,0.012085
250,380,200,0.00876233
250,380,210,0.00522521
250,380,220,0
250,380,230,nan
250,380,240,nan
250,380,250,nan
250,390,0,0.00228215
250,390,10,0.00767786
250,390,20,0.0510993
250,390,30,0.118348
250,390,40,0.44358
250,390,50,0.963185
250,390,60,1.03898
250,390,70,1.04553
250,390,80,0.900185
250,390,90,0.87869
250,390,100,0.444347
250,390,110,0.212724
250,390,120,0.192193
250,390,130,0.148506
250,390,140,0.148874
250,390,150,0.163614
250,390,160,0.184024
250,390,170,0.155612
250,390,180,0.0824952
250,390,190,0.017681
250,390,200,0.0086811
250,390,210,0.00473603
250,390,220,0
250,390,230,nan
250,390,240,nan
250,390,250,nan
250,400,0,0
250,400,10,0.0037676
250,400,20,0.0461607
250,400,30,0.113898
250,400,40,0.927208
250,400,50,1.0451
250,400,60,1.16924
250,400,70,1.06383
250,400,80,0.955152
250,400,90,0.989638
250,400,100,0.907751
250,400,110,0.313365
250,400,120,0.272489
250,400,130,0.215686
250,400,140,0.178656
250,400,150,0.2409
250,400,160,0.236553
250,400,170,0.190311
250,400,180,0.114716
250,400,190,0.0177331
250,400,200,0.00921726
250,400,210,0.00172904
250,400,220,0
250,400,230,0
250,400,240,nan
250,400,250,nan
250,410,0,0
250,410,10,0.00344355
250,410,20,0.0660605
250,410,30,0.162461
250,410,40,1.02947
250,410,50,1.13165
250,410,60,1.17829
250,410,70,1.12736
250,410,80,1.02695
250,410,90,1.03245
250,410,100,0.896202
250,410,110,0.80232
250,410,120,0.362423
250,410,130,0.23249
250,410,140,0.219781
250,410,150,0.271871
250,410,160,0.280773
250,410,170,0.236348
250,410,180,0.140544
250,410,190,0.016176
250,410,200,0.00860521
250,410,210,0
250,410,220,0
250,410,230,0
250,410,240,nan
250,410,250,nan
250,420,0,0.000897689
250,420,10,0.00376605
250,420,20,0.0814288
250,420,30,0.25141
250,420,40,1.00561
250,420,50,1.15693
250,420,60,1.07883
250,420,70,1.14352
250,420,80,1.0889
250,420,90,1.05732
250,420,100,0.89132
250,420,110,0.794983
250,420,120,0.277901
250,420,130,0.196388
250,420,140,0.231362
250,420,150,0.289006
250,420,160,0.292322
250,420,170,0.257694
250,420,180,0.138257
250,420,190,0.0205368
250,420,200,0.00625389
250,420,210,0
250,420,220,0
250,420,230,0
250,420,240,nan
250,420,250,nan
250,430,0,0.000964014
250,430,10,0.021427
250,430,20,0.0613335
250,430,30,0.260493
250,430,40,1.00871
250,430,50,1.13712
250,430,60,1.06786
250,430,70,0.989463
250,430,80,0.969974
250,430,90,1.00862
250,430,100,0.808293
250,430,110,0.656009
250,430,120,0.2149
250,430,130,0.223362
250,430,140,0.226892
250,430,150,0.27438
250,430,160,0.277937
250,430,170,0.248107
250,430,180,0.103702
250,430,190,0.0258232
250,430,200,0.00708783
250,430,210,0
250,430,220,0
250,430,230,0
250,430,240,nan
250,430,250,nan
250,440,0,0.000798699
250,440,10,0.0201588
250,440,20,0.0228141
250,440,30,0.191444
250,440,40,0.86824
250,440,50,1.02499
250,440,60,0.969849
250,440,70,0.881016
250,440,80,0.78773
250,440,90,0.815694
250,440,100,0.661902
250,440,110,0.248519
250,440,120,0.251148
250,440,130,0.21284
250,440,140,0.222446
250,440,150,0.266397
250,440,160,0.283887
250,440,170,0.207343
250,440,180,0.0294817
250,440,190,0.0306183
250,440,200,0.0134063
250,440,210,5.20908e-05
250,440,220,4.11853e-05
250,440,230,0
250,440,240,nan
250,440,250,nan
250,450,0,0.00109965
250,450,10,0.0161132
250,450,20,0.0192368
250,450,30,0.0890303
250,450,40,0.355626
250,450,50,0.886853
250,450,60,0.885728
250,450,70,0.81493
250,450,80,0.775504
250,450,90,0.82387
250,450,100,0.29277
250,450,110,0.230934
250,450,120,0.2624
250,450,130,0.213482
250,450,140,0.21503
250,450,150,0.254998
250,450,160,0.224497
250,450,170,0.0325774
250,450,180,0.0353789
250,450,190,0.0316496
250,450,200,0.0179095
250,450,210,4.11853e-05
250,450,220,3.00346e-05
250,450,230,1.02984e-05
250,450,240,0
250,450,250,nan
250,460,0,0.000759445
250,460,10,0.00954696
250,460,20,0.0170342
250,460,30,0.0557408
250,460,40,0.245809
250,460,50,0.316208
250,460,60,0.316641
250,460,70,0.354605
250,460,80,0.443184
250,460,90,0.445238
250,460,100,0.315098
250,460,110,0.294373
250,460,120,0.306094
250,460,130,0.244152
250,460,140,0.181852
250,460,150,0.21292
250,460,160,0.0890466
250,460,170,0.0263341
250,460,180,0.0471164
250,460,190,0.041238
250,460,200,0.0216996
250,460,210,8.44891e-05
250,460,220,3.21402e-05
250,460,230,0
250,460,240,0
250,460,250,nan
250,470,0,5.65778e-05
250,470,10,0.00291312
250,470,20,0.0133066
250,470,30,0.039999
250,470,40,0.203602
250,470,50,0.255905
250,470,60,0.284425
250,470,70,0.360402
250,470,80,0.47905
250,470,90,0.452324
250,470,100,0.395465
250,470,110,0.404423
250,470,120,0.318897
250,470,130,0.249429
250,470,140,0.143776
250,470,150,0.116441
250,470,160,0.114085
250,470,170,0.0761143
250,470,180,0.0957352
250,470,190,0.0821945
250,470,200,0.0588564
250,470,210,0.00665185
250,470,220,9.78377e-05
250,470,230,5.48889e-05
250,470,240,0
250,470,250,0
250,480,0,3.52293e-10
250,480,10,0.000276925
250,480,20,0.00499367
250,480,30,0.0197806
250,480,40,0.150686
250,480,50,0.228458
250,480,60,0.284182
250,480,70,0.417512
250,480,80,0.491957
250,480,90,0.541759
250,480,100,0.525934
250,480,110,0.429166
250,480,120,0.346256
250,480,130,0.199822
250,480,140,0.131139
250,480,150,0.145443
250,480,160,0.12889
250,480,170,0.127743
250,480,180,0.127743
250,480,190,0.11735
250,480,200,0.0517759
250,480,210,0.0213578
250,480,220,0.00654105
250,480,230,9.78377e-05
250,480,240,0
250,480,250,0
250,490,0,3.52293e-10
250,490,10,1.8818e-05
250,490,20,0.00209596
250,490,30,0.00722981
