x,y,z,entanglement
500,80,90,0.272217
500,80,100,0.365796
500,80,110,0.506004
500,80,120,0.431583
500,80,130,0.358122
500,80,140,0.186286
500,80,150,0.0910701
500,80,160,0.0397453
500,80,170,0.0187253
500,80,180,0.00685462
500,80,190,0
500,80,200,0
500,80,210,0
500,80,220,0
500,80,230,nan
500,80,240,nan
500,80,250,nan
500,90,0,0.0184411
500,90,10,0.102757
500,90,20,0.159168
500,90,30,0.163674
500,90,40,0.207614
500,90,50,0.271896
500,90,60,0.279794
500,90,70,0.241235
500,90,80,0.150724
500,90,90,0.114672
500,90,100,0.232269
500,90,110,0.27143
500,90,120,0.303978
500,90,130,0.207716
500,90,140,0.106491
500,90,150,0.0393365
500,90,160,0.0362609
500,90,170,0.0200993
500,90,180,0
500,90,190,0
500,90,200,0
500,90,210,0
500,90,220,0
500,90,230,nan
500,90,240,nan
500,90,250,nan
500,100,0,0.0368581
500,100,10,0.133199
500,100,20,0.180365
500,100,30,0.203243
500,100,40,0.223201
500,100,50,0.295796
500,100,60,0.326772
500,100,70,0.283663
500,100,80,0.17106
500,100,90,0.0883917
500,100,100,0.0525201
500,100,110,0.0820423
500,100,120,0.0580414
500,100,130,0.0391292
500,100,140,0.0292619
500,100,150,0.0310723
500,100,160,0.0298857
500,100,170,0.0167372
500,100,180,0
500,100,190,0
500,100,200,0
500,100,210,0
500,100,220,0
500,100,230,nan
500,100,240,nan
500,100,250,nan
500,110,0,0.059584
500,110,10,0.110086
500,110,20,0.192527
500,110,30,0.214624
500,110,40,0.214624
500,110,50,0.29283
500,110,60,0.331398
500,110,70,0.286848
500,110,80,0.226317
500,110,90,0.155398
500,110,100,0.062824
500,110,110,0.0432772
500,110,120,0.0243672
500,110,130,0.0190656
500,110,140,0.025771
500,110,150,0.0260044
500,110,160,0.0238104
500,110,170,0.014076
500,110,180,0
500,110,190,0
500,110,200,0
500,110,210,0
500,110,220,0
500,110,230,nan
500,110,240,nan
500,110,250,nan
500,120,0,0.033436
500,120,10,0.105186
500,120,20,0.181769
500,120,30,0.220039
500,120,40,0.236077
500,120,50,0.287108
500,120,60,0.281148
500,120,70,0.232526
500,120,80,0.239821
500,120,90,0.170949
500,120,100,0.0789783
500,120,110,0.0379315
500,120,120,0.0253356
500,120,130,0.00268337
500,120,140,0.0132508
500,120,150,0.018297
500,120,160,0.018597
500,120,170,0.0130285
500,120,180,0
500,120,190,0
500,120,200,0
500,120,210,0
500,120,220,0
500,120,230,nan
500,120,240,nan
500,120,250,nan
500,130,0,0.00932602
500,130,10,0.0918907
500,130,20,0.116473
500,130,30,0.119695
500,130,40,0.190024
500,130,50,0.225574
500,130,60,0.177232
500,130,70,0.214332
500,130,80,0.186235
500,130,90,0.175308
500,130,100,0.0945471
500,130,110,0.0371812
500,130,120,0.0282811
500,130,130,0.0424337
500,130,140,0.0663107
500,130,150,0.0484303
500,130,160,0.0188612
500,130,170,0.00822616
500,130,180,3.45017e-05
500,130,190,3.31559e-05
500,130,200,0
500,130,210,0
500,130,220,nan
500,130,230,nan
500,130,240,nan
500,130,250,nan
500,140,0,0
500,140,10,0.0504127
500,140,20,0.0947363
500,140,30,0.105206
500,140,40,0.110987
500,140,50,0.109507
500,140,60,0.14297
500,140,70,0.17074
500,140,80,0.129108
500,140,90,0.142724
500,140,100,0.0740256
500,140,110,0.0263046
500,140,120,0.138685
500,140,130,0.177657
500,140,140,0.104143
500,140,150,0.106464
500,140,160,0.091625
500,140,170,0.0552056
500,140,180,0.000283108
500,140,190,0.000283108
500,140,200,0.000108872
500,140,210,0
500,140,220,nan
500,140,230,nan
500,140,240,nan
500,140,250,nan
500,150,0,0
500,150,10,0.0250081
500,150,20,0.044933
500,150,30,0.0690675
500,150,40,0.0752848
500,150,50,0.0627317
500,150,60,0.104858
500,150,70,0.104707
500,150,80,0.0967977
500,150,90,0.0967686
500,150,100,0.0348365
500,150,110,0.10868
500,150,120,0.2128
500,150,130,0.222327
500,150,140,0.1936
500,150,150,0.152857
500,150,160,0.133324
500,150,170,0.0811081
500,150,180,0.0381042
500,150,190,0.00054503
500,150,200,0.00034228
500,150,210,6.73088e-05
500,150,220,0
500,150,230,nan
500,150,240,nan
500,150,250,nan
500,160,0,0
500,160,10,0.0110699
500,160,20,0.0274374
500,160,30,0.0351257
500,160,40,0.0412051
500,160,50,0.0433587
500,160,60,0.0613404
500,160,70,0.046892
500,160,80,0.0545559
500,160,90,0.0509972
500,160,100,0.0232927
500,160,110,0.19818
500,160,120,0.290501
500,160,130,0.305279
500,160,140,0.307762
500,160,150,0.207887
500,160,160,0.171868
500,160,170,0.125158
500,160,180,0.0916748
500,160,190,0.0010267
500,160,200,0.000702922
500,160,210,0.00039213
500,160,220,0
500,160,230,nan
500,160,240,nan
500,160,250,nan
500,170,0,nan
500,170,10,0.00296494
500,170,20,0.00968042
500,170,30,0.0167307
500,170,40,0.0196787
500,170,50,0.0155009
500,170,60,0.0312366
500,170,70,0.0374309
500,170,80,0.037097
500,170,90,0.0330015
500,170,100,0.130073
500,170,110,0.307007
500,170,120,0.356136
500,170,130,0.382051
500,170,140,0.409122
500,170,150,0.254982
500,170,160,0.142087
500,170,170,0.14894
500,170,180,0.12444
500,170,190,0.018589
500,170,200,0.00110535
500,170,210,0.000702922
500,170,220,0
500,170,230,nan
500,170,240,nan
500,170,250,nan
500,180,0,nan
500,180,10,6.58797e-05
500,180,20,0.00298921
500,180,30,0.00567373
500,180,40,0.00409249
500,180,50,0.00329732
500,180,60,0.0237262
500,180,70,0.0322707
500,180,80,0.048085
500,180,90,0.0479785
500,180,100,0.192496
500,180,110,0.302516
500,180,120,0.345607
500,180,130,0.375066
500,180,140,0.367507
500,180,150,0.294359
500,180,160,0.246508
500,180,170,0.191863
500,180,180,0.162392
500,180,190,0.0726369
500,180,200,0.00163165
500,180,210,0.000777884
500,180,220,0
500,180,230,nan
500,180,240,nan
500,180,250,nan
500,190,0,nan
500,190,10,0.000325013
500,190,20,0.00192368
500,190,30,0.00264418
500,190,40,0.00264418
500,190,50,0.00298921
500,190,60,0.0222522
500,190,70,0.0411774
500,190,80,0.0621602
500,190,90,0.0602794
500,190,100,0.254452
500,190,110,0.282505
500,190,120,0.317277
500,190,130,0.355383
500,190,140,0.416029
500,190,150,0.463852
500,190,160,0.384749
500,190,170,0.220963
500,190,180,0.191192
500,190,190,0.0899862
500,190,200,0.00503209
500,190,210,0.00100168
500,190,220,0.000127407
500,190,230,nan
500,190,240,nan
500,190,250,nan
500,200,0,nan
500,200,10,0.000105907
500,200,20,0.000721035
500,200,30,0.00119528
500,200,40,0.00135078
500,200,50,0.00198292
500,200,60,0.0250054
500,200,70,0.0411615
500,200,80,0.0657926
500,200,90,0.0616271
500,200,100,0.280957
500,200,110,0.378464
500,200,120,0.385769
500,200,130,0.378435
500,200,140,0.525495
500,200,150,0.475649
500,200,160,0.45118
500,200,170,0.309627
500,200,180,0.201292
500,200,190,0.108939
500,200,200,0.0161359
500,200,210,0.00492306
500,200,220,0.00169198
500,200,230,4.50787e-05
500,200,240,nan
500,200,250,nan
500,210,0,nan
500,210,10,0.000543828
500,210,20,0.00129493
500,210,30,0.00199945
500,210,40,0.00199945
500,210,50,0.00717402
500,210,60,0.0275279
500,210,70,0.0475935
500,210,80,0.07315
500,210,90,0.072644
500,210,100,0.314764
500,210,110,0.3929
500,210,120,0.388211
500,210,130,0.402593
500,210,140,0.516281
500,210,150,0.478513
500,210,160,0.508216
500,210,170,0.314358
500,210,180,0.30896
500,210,190,0.0640365
500,210,200,0.0423816
500,210,210,0.00964968
500,210,220,0.0071181
500,210,230,0.000523973
500,210,240,0
500,210,250,nan
500,220,0,0
500,220,10,0.000674957
500,220,20,0.000674957
500,220,30,0.00113667
500,220,40,0.0148108
500,220,50,0.0204677
500,220,60,0.0406898
500,220,70,0.0535843
500,220,80,0.0794191
500,220,90,0.0860796
500,220,100,0.296681
500,220,110,0.378862
500,220,120,0.38445
500,220,130,0.418725
500,220,140,0.505565
500,220,150,0.530727
500,220,160,0.493279
500,220,170,0.348188
500,220,180,0.330269
500,220,190,0.0856602
500,220,200,0.0672538
500,220,210,0.0152158
500,220,220,0.0120679
500,220,230,0.00510833
500,220,240,0
500,220,250,nan
500,230,0,0
500,230,10,0.000682842
500,230,20,0.000700999
500,230,30,0.00819201
500,230,40,0.0242856
500,230,50,0.0324414
500,230,60,0.0359631
500,230,70,0.0681769
500,230,80,0.0800319
500,230,90,0.0904716
500,230,100,0.227016
500,230,110,0.329207
500,230,120,0.324269
500,230,130,0.421758
500,230,140,0.457217
500,230,150,0.51931
500,230,160,0.57024
500,230,170,0.419601
500,230,180,0.301477
500,230,190,0.12429
500,230,200,0.102739
500,230,210,0.0554976
500,230,220,0.0201787
500,230,230,0.00913231
500,230,240,0
500,230,250,nan
500,240,0,0
500,240,10,0
500,240,20,0.000734089
500,240,30,0.0242923
500,240,40,0.0428598
500,240,50,0.0428598
500,240,60,0.0452559
500,240,70,0.0650237
500,240,80,0.0789997
500,240,90,0.0752101
500,240,100,0.247468
500,240,110,0.216053
500,240,120,0.272061
500,240,130,0.381647
500,240,140,0.366838
500,240,150,0.532298
500,240,160,0.594614
500,240,170,0.466028
500,240,180,0.372613
500,240,190,0.190448
500,240,200,0.146334
500,240,210,0.110997
500,240,220,0.0298812
500,240,230,0.0150629
500,240,240,0
500,240,250,nan
500,250,0,0
500,250,10,0
500,250,20,0.000121688
500,250,30,0.0349711
500,250,40,0.0532908
500,250,50,0.059614
500,250,60,0.0546821
500,250,70,0.0501519
500,250,80,0.0526001
500,250,90,0.0321863
500,250,100,0.188774
500,250,110,0.213559
500,250,120,0.209197
500,250,130,0.280867
500,250,140,0.289164
500,250,150,0.45499
500,250,160,0.5969
500,250,170,0.541458
500,250,180,0.5874
500,250,190,0.330578
500,250,200,0.227001
500,250,210,0.184529
500,250,220,0.0495304
500,250,230,0.0196694
500,250,240,0.00211286
500,250,250,nan
500,260,0,0
500,260,10,0.00594233
500,260,20,0.014311
500,260,30,0.0695404
500,260,40,0.0947443
500,260,50,0.0964211
500,260,60,0.0753025
500,260,70,0.0568232
500,260,80,0.0475995
500,260,90,0.0356739
500,260,100,0.160658
500,260,110,0.200476
500,260,120,0.203693
500,260,130,0.268723
500,260,140,0.288161
500,260,150,0.464282
500,260,160,0.676054
500,260,170,0.756358
500,260,180,0.761306
500,260,190,0.509023
500,260,200,0.413653
500,260,210,0.375836
500,260,220,0.1115
500,260,230,0.0416394
500,260,240,0.00576093
500,260,250,nan
500,270,0,0.00988106
500,270,10,0.0241036
500,270,20,0.0419228
500,270,30,0.130134
500,270,40,0.171665
500,270,50,0.17757
500,270,60,0.16779
500,270,70,0.106585
500,270,80,0.0484887
500,270,90,0.0558964
500,270,100,0.0917887
500,270,110,0.143624
500,270,120,0.192652
500,270,130,0.241177
500,270,140,0.263443
500,270,150,0.578895
500,270,160,0.784043
500,270,170,0.851229
500,270,180,0.720724
500,270,190,0.562852
500,270,200,0.52871
500,270,210,0.485263
500,270,220,0.276859
500,270,230,0.105226
500,270,240,0
500,270,250,nan
500,280,0,0.0337272
500,280,10,0.0559045
500,280,20,0.102453
500,280,30,0.190626
500,280,40,0.264977
500,280,50,0.281715
500,280,60,0.240964
500,280,70,0.181186
500,280,80,0.032742
500,280,90,0.0714573
500,280,100,0.0876769
500,280,110,0.0765211
500,280,120,0.0643325
500,280,130,0.174768
500,280,140,0.175846
500,280,150,0.677465
500,280,160,0.750932
500,280,170,0.810576
500,280,180,0.768984
500,280,190,0.792602
500,280,200,0.680895
500,280,210,0.499404
500,280,220,0.285979
500,280,230,0.112019
500,280,240,nan
500,280,250,nan
500,290,0,0.0547406
500,290,10,0.111276
500,290,20,0.150486
500,290,30,0.215065
500,290,40,0.290882
500,290,50,0.314092
500,290,60,0.300463
500,290,70,0.24286
500,290,80,0.115912
500,290,90,0.0604132
500,290,100,0.0719644
500,290,110,0.0605696
500,290,120,0.0339202
500,290,130,0.0790184
500,290,140,0.0997395
500,290,150,0.627899
500,290,160,0.761647
500,290,170,1.07099
500,290,180,1.36987
500,290,190,1.25757
500,290,200,1.01229
500,290,210,0.696404
500,290,220,0.430062
500,290,230,0.0985632
500,290,240,nan
500,290,250,nan
500,300,0,0.0869785
500,300,10,0.14271
500,300,20,0.174349
500,300,30,0.193753
500,300,40,0.2931
500,300,50,0.313945
500,300,60,0.303014
500,300,70,0.268879
500,300,80,0.161995
500,300,90,0.0465766
500,300,100,0.0463411
500,300,110,0.0513026
500,300,120,0.0147076
500,300,130,0.0532205
500,300,140,0.0849094
500,300,150,0.506031
500,300,160,0.78279
500,300,170,1.40317
500,300,180,1.37981
500,300,190,1.34927
500,300,200,1.26396
500,300,210,0.830777
500,300,220,0.481005
500,300,230,0.0609607
500,300,240,nan
500,300,250,nan
500,310,0,0.0957998
500,310,10,0.165704
500,310,20,0.172735
500,310,30,0.174838
500,310,40,0.283191
500,310,50,0.301783
500,310,60,0.302643
500,310,70,0.24649
500,310,80,0.177166
500,310,90,0.0426666
500,310,100,0.0575139
500,310,110,0.0297761
500,310,120,0.0134438
500,310,130,0.0534799
500,310,140,0.0757787
500,310,150,0.336217
500,310,160,0.994772
500,310,170,1.35254
500,310,180,1.43033
500,310,190,1.31343
500,310,200,1.21523
500,310,210,0.799611
500,310,220,0.514707
500,310,230,0.0127459
500,310,240,nan
500,310,250,nan
500,320,0,0.0869265
500,320,10,0.165074
500,320,20,0.171195
500,320,30,0.171685
500,320,40,0.274185
500,320,50,0.30149
500,320,60,0.289391
500,320,70,0.194259
500,320,80,0.149437
500,320,90,0.0433947
500,320,100,0.0367753
500,320,110,0.0279039
500,320,120,0.0127549
500,320,130,0.0329031
500,320,140,0.0635968
500,320,150,0.158772
500,320,160,0.863845
500,320,170,1.188
500,320,180,1.38111
500,320,190,1.28308
500,320,200,1.1532
500,320,210,0.711788
500,320,220,0.207297
500,320,230,0
500,320,240,0
500,320,250,nan
500,330,0,0.0778253
500,330,10,0.14939
500,330,20,0.159769
500,330,30,0.182717
500,330,40,0.254241
500,330,50,0.28942
500,330,60,0.299214
500,330,70,0.202719
500,330,80,0.126342
500,330,90,0.0424789
500,330,100,0.0326688
500,330,110,0.0173218
500,330,120,0.0171876
500,330,130,0.0112859
500,330,140,0.0516087
500,330,150,0.167812
500,330,160,0.510139
500,330,170,0.885971
500,330,180,1.11872
500,330,190,1.0637
500,330,200,0.782694
500,330,210,0.330881
500,330,220,0.206337
500,330,230,0.00146773
500,330,240,0
500,330,250,nan
500,340,0,0.0293923
500,340,10,0.0946511
500,340,20,0.163986
500,340,30,0.164003
500,340,40,0.22681
500,340,50,0.254726
500,340,60,0.201514
500,340,70,0.162898
500,340,80,0.0750798
500,340,90,0.0656501
500,340,100,0.0424363
500,340,110,0.0200864
500,340,120,0.0185885
500,340,130,0.0102909
500,340,140,0.0604551
500,340,150,0.154684
500,340,160,0.334777
500,340,170,0.605542
500,340,180,0.687447
500,340,190,0.589444
500,340,200,0.431223
500,340,210,0.341631
500,340,220,0.137568
500,340,230,0.00181131
500,340,240,0
500,340,250,nan
500,350,0,0
500,350,10,0.0243058
500,350,20,0.0780701
500,350,30,0.119763
500,350,40,0.141047
500,350,50,0.156711
500,350,60,0.131558
500,350,70,0.0847877
500,350,80,0.0792931
500,350,90,0.0585914
500,350,100,0.066906
500,350,110,0.0364153
500,350,120,0.0236812
500,350,130,0.028704
500,350,140,0.10059
500,350,150,0.150145
500,350,160,0.288506
500,350,170,0.4411
500,350,180,0.488707
500,350,190,0.376511
500,350,200,0.334444
500,350,210,0.206834
500,350,220,0.0184417
500,350,230,0.0012088
500,350,240,0
500,350,250,nan
500,360,0,0.000394483
500,360,10,0.0108284
500,360,20,0.0211752
500,360,30,0.0268307
500,360,40,0.0591651
500,360,50,0.079043
500,360,60,0.0690146
500,360,70,0.0739811
500,360,80,0.110213
500,360,90,0.0888968
500,360,100,0.108697
500,360,110,0.066693
500,360,120,0.0735652
500,360,130,0.0927237
500,360,140,0.10796
500,360,150,0.138829
500,360,160,0.303156
500,360,170,0.303076
500,360,180,0.296036
500,360,190,0.284418
500,360,200,0.247222
500,360,210,0.108228
500,360,220,0.00565327
500,360,230,0
500,360,240,0
500,360,250,nan
500,370,0,0.000394483
500,370,10,0.0131894
500,370,20,0.0145395
500,370,30,0.0159536
500,370,40,0.0338789
500,370,50,0.0643959
500,370,60,0.0703009
500,370,70,0.0979477
500,370,80,0.112218
500,370,90,0.116115
500,370,100,0.140976
500,370,110,0.156655
500,370,120,0.155312
500,370,130,0.147649
500,370,140,0.138158
500,370,150,0.151838
500,370,160,0.274147
500,370,170,0.340313
500,370,180,0.286906
500,370,190,0.226955
500,370,200,0.145455
500,370,210,0.0218649
500,370,220,0.00365605
500,370,230,0
500,370,240,0
500,370,250,nan
500,380,0,0.000394483
500,380,10,0.00427757
500,380,20,0.015851
500,380,30,0.0167338
500,380,40,0.026559
500,380,50,0.0662306
500,380,60,0.12045
500,380,70,0.169235
500,380,80,0.1835
500,380,90,0.194156
500,380,100,0.260167
500,380,110,0.281815
500,380,120,0.314535
500,380,130,0.242762
500,380,140,0.236095
500,380,150,0.14301
500,380,160,0.265796
500,380,170,0.318346
500,380,180,0.279222
500,380,190,0.201797
500,380,200,0.115673
500,380,210,0.00544631
500,380,220,0.00282789
500,380,230,0
500,380,240,0
500,380,250,nan
500,390,0,0.000614917
500,390,10,0.00218955
500,390,20,0.019701
500,390,30,0.0207275
500,390,40,0.0263329
500,390,50,0.0762044
500,390,60,0.169879
500,390,70,0.25156
500,390,80,0.347036
500,390,90,0.322725
500,390,100,0.346781
500,390,110,0.514875
500,390,120,0.459162
500,390,130,0.330947
500,390,140,0.355768
500,390,150,0.14217
500,390,160,0.173793
500,390,170,0.243152
500,390,180,0.225647
500,390,190,0.155871
500,390,200,0.0372125
500,390,210,0.0042981
500,390,220,0.00256435
500,390,230,0
500,390,240,0
500,390,250,nan
500,400,0,0.00104278
500,400,10,0.00539053
500,400,20,0.00937834
500,400,30,0.0297094
500,400,40,0.0352501
500,400,50,0.0745866
500,400,60,0.216852
500,400,70,0.357896
500,400,80,0.489525
500,400,90,0.447822
500,400,100,0.483969
500,400,110,0.623413
500,400,120,0.575229
500,400,130,0.430055
500,400,140,0.360058
500,400,150,0.219195
500,400,160,0.127686
500,400,170,0.157403
500,400,180,0.140885
500,400,190,0.0458027
500,400,200,0.00688652
500,400,210,0.00479947
500,400,220,0.00247828
500,400,230,0
500,400,240,0
500,400,250,nan
500,410,0,0.00147789
500,410,10,0.0094288
500,410,20,0.0156463
500,410,30,0.0198711
500,410,40,0.0374879
500,410,50,0.077618
500,410,60,0.245669
500,410,70,0.52165
500,410,80,0.50584
500,410,90,0.534751
500,410,100,0.559502
500,410,110,0.651099
500,410,120,0.649961
500,410,130,0.479652
500,410,140,0.373314
500,410,150,0.255556
500,410,160,0.105034
500,410,170,0.0449683
500,410,180,0.0650909
500,410,190,0.0176126
500,410,200,0.00654144
500,410,210,0.00374439
500,410,220,0.00134742
500,410,230,0
500,410,240,0
500,410,250,nan
500,420,0,0.00148472
500,420,10,0.0121673
500,420,20,0.0173674
500,420,30,0.0204352
500,420,40,0.0205797
500,420,50,0.0574523
500,420,60,0.221633
500,420,70,0.532661
500,420,80,0.603587
500,420,90,0.597861
500,420,100,0.641729
500,420,110,0.715555
500,420,120,0.728521
500,420,130,0.547527
500,420,140,0.340283
500,420,150,0.221305
500,420,160,0.0981464
500,420,170,0.039103
500,420,180,0.0383525
500,420,190,0.0246985
500,420,200,0.00532591
500,420,210,0.00309203
500,420,220,0
500,420,230,0
500,420,240,nan
500,420,250,nan
500,430,0,0.00221219
500,430,10,0.0141073
500,430,20,0.016822
500,430,30,0.019984
500,430,40,0.0184678
500,430,50,0.0475236
500,430,60,0.190409
500,430,70,0.476236
500,430,80,0.615576
500,430,90,0.621352
500,430,100,0.618982
500,430,110,0.730092
500,430,120,0.691127
500,430,130,0.554724
500,430,140,0.321036
500,430,150,0.10011
500,430,160,0.0991771
500,430,170,0.0238886
500,430,180,0.0265861
500,430,190,0.0207694
500,430,200,0.00451691
500,430,210,0.002344
500,430,220,0
500,430,230,nan
500,430,240,nan
500,430,250,nan
500,440,0,1.14687e-08
500,440,10,0.0205327
500,440,20,0.0305064
500,440,30,0.0328763
500,440,40,0.0373958
500,440,50,0.0644438
500,440,60,0.0654483
500,440,70,0.303446
500,440,80,0.586198
500,440,90,0.54823
500,440,100,0.597221
500,440,110,0.675146
500,440,120,0.6496
500,440,130,0.475528
500,440,140,0.276452
500,440,150,0.0914867
500,440,160,0.0787893
500,440,170,0.00751838
500,440,180,0.00789625
500,440,190,0.00974031
500,440,200,0.00164417
500,440,210,0
500,440,220,nan
500,440,230,nan
500,440,240,nan
500,440,250,nan
500,450,0,3.25707e-10
500,450,10,0.0258599
500,450,20,0.0431156
500,450,30,0.0473101
500,450,40,0.0494513
500,450,50,0.0723536
500,450,60,0.0991936
500,450,70,0.246055
500,450,80,0.4123
500,450,90,0.477493
500,450,100,0.482458
500,450,110,0.572156
500,450,120,0.578301
500,450,130,0.376433
500,450,140,0.170497
500,450,150,0.0885741
500,450,160,0.0494575
500,450,170,0
500,450,180,0
500,450,190,0
500,450,200,nan
500,450,210,nan
500,450,220,nan
500,450,230,nan
500,450,240,nan
500,450,250,nan
500,460,0,8.38648e-10
500,460,10,0.0173411
500,460,20,0.0602901
500,460,30,0.0793179
500,460,40,0.0921957
500,460,50,0.087072
500,460,60,0.110839
500,460,70,0.0971901
500,460,80,0.131612
500,460,90,0.296
500,460,100,0.310301
500,460,110,0.416023
500,460,120,0.382819
500,460,130,0.175561
500,460,140,0.0812996
500,460,150,0.0676204
500,460,160,0.00287639
500,460,170,0.00183848
500,460,180,0
500,460,190,0
500,460,200,nan
500,460,210,nan
500,460,220,nan
500,460,230,nan
500,460,240,nan
500,460,250,nan
500,470,0,8.38648e-10
500,470,10,0.00522563
500,470,20,0.0466487
500,470,30,0.0917004
500,470,40,0.0918892
500,470,50,0.0944102
500,470,60,0.11929
500,470,70,0.0970714
500,470,80,0.0355171
500,470,90,0.023438
500,470,100,0.0552139
500,470,110,0.125379
500,470,120,0.140514
500,470,130,0.11475
500,470,140,0.063222
500,470,150,0.00288589
500,470,160,0.00397007
500,470,170,0.00288589
500,470,180,0.00154409
500,470,190,0
500,470,200,nan
500,470,210,nan
500,470,220,nan
500,470,230,nan
500,470,240,nan
500,470,250,nan
500,480,0,1.08549e-09
500,480,10,0.00138303
500,480,20,0.0249713
500,480,30,0.0712343
500,480,40,0.0911643
500,480,50,0.0768181
500,480,60,0.0993353
500,480,70,0.0919867
500,480,80,0.0406483
500,480,90,0.0253413
500,480,100,0.00701861
500,480,110,0.0311047
500,480,120,0.0518951
500,480,130,0.0693091
500,480,140,0.0158555
500,480,150,0.00382869
500,480,160,0.00382869
500,480,170,0.00280722
500,480,180,0.00230595
500,480,190,0.000167516
500,480,200,nan
500,480,210,nan
500,480,220,nan
